R,nome,squadra
A,Lukaku,Roma,,,https://www.fantacalcio.it/ricerca?q=Lukaku,,,,,,,,,,,,,,,,
A,Luvumbo,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Luvumbo,,,,,,,,,,,,,,,,
A,Maric,Monza,,,https://www.fantacalcio.it/ricerca?q=Maric,,,,,,,,,,,,,,,,
A,Martinez L.,Inter,,,https://www.fantacalcio.it/ricerca?q=Martinez L.,,,,,,,,,,,,,,,,
A,Milik,Juventus,,,https://www.fantacalcio.it/ricerca?q=Milik,,,,,,,,,,,,,,,,
A,Mota,Monza,,,https://www.fantacalcio.it/ricerca?q=Mota,,,,,,,,,,,,,,,,
A,Mulattieri,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Mulattieri,,,,,,,,,,,,,,,,
A,Muriel,Atalanta,,,https://www.fantacalcio.it/ricerca?q=Muriel,,,,,,,,,,,,,,,,
A,Ngonge,Verona,,,https://www.fantacalcio.it/ricerca?q=Ngonge,,,,,,,,,,,,,,,,
A,Nzola,Fiorentina,,,https://www.fantacalcio.it/ricerca?q=Nzola,,,,,,,,,,,,,,,,
A,Okafor,Milan,,,https://www.fantacalcio.it/ricerca?q=Okafor,,,,,,,,,,,,,,,,
A,Osimhen,Napoli,,,https://www.fantacalcio.it/ricerca?q=Osimhen,,,,,,,,,,,,,,,,
A,Pavoletti,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Pavoletti,,,,,,,,,,,,,,,,
A,Pedro,Lazio,,,https://www.fantacalcio.it/ricerca?q=Pedro,,,,,,,,,,,,,,,,
A,Pellegri,Torino,,,https://www.fantacalcio.it/ricerca?q=Pellegri,,,,,,,,,,,,,,,,
A,Petagna,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Petagna,,,,,,,,,,,,,,,,
A,Piccoli,Lecce,,,https://www.fantacalcio.it/ricerca?q=Piccoli,,,,,,,,,,,,,,,,
A,Pinamonti,Sassuolo,,,https://www.fantacalcio.it/ricerca?q=Pinamonti,,,,,,,,,,,,,,,,
A,Puscas,Genoa,,,https://www.fantacalcio.it/ricerca?q=Puscas,,,,,,,,,,,,,,,,
A,Rafael Leao,Milan,,,https://www.fantacalcio.it/ricerca?q=Rafael Leao,,,,,,,,,,,,,,,,
A,Raspadori,Napoli,,,https://www.fantacalcio.it/ricerca?q=Raspadori,,,,,,,,,,,,,,,,
A,Retegui,Genoa,,,https://www.fantacalcio.it/ricerca?q=Retegui,,,,,,,,,,,,,,,,
A,Sanabria,Torino,,,https://www.fantacalcio.it/ricerca?q=Sanabria,,,,,,,,,,,,,,,,
A,Sanchez,Inter,,,https://www.fantacalcio.it/ricerca?q=Sanchez,,,,,,,,,,,,,,,,
A,Scamacca,Atalanta,,,https://www.fantacalcio.it/ricerca?q=Scamacca,,,,,,,,,,,,,,,,
A,Seck,Torino,,,https://www.fantacalcio.it/ricerca?q=Seck,,,,,,,,,,,,,,,,
A,Shomurodov,Cagliari,,,https://www.fantacalcio.it/ricerca?q=Shomurodov,,,,,,,,,,,,,,,,
A,Shpendi S.,Empoli,,,https://www.fantacalcio.it/ricerca?q=Shpendi S.,,,,,,,,,,,,,,,,
A,Simeone,Napoli,,,https://www.fantacalcio.it/ricerca?q=Simeone,,,,,,,,,,,,,,,,
A,Soule',Frosinone,,,https://www.fantacalcio.it/ricerca?q=Soule',,,,,,,,,,,,,,,,
A,Stewart,Salernitana,,,https://www.fantacalcio.it/ricerca?q=Stewart,,,,,,,,,,,,,,,,
A,Success,Udinese,,,https://www.fantacalcio.it/ricerca?q=Success,,,,,,,,,,,,,,,,
A,Thauvin,Udinese,,,https://www.fantacalcio.it/ricerca?q=Thauvin,,,,,,,,,,,,,,,,
A,Thuram,Inter,,,https://www.fantacalcio.it/ricerca?q=Thuram,,,,,,,,,,,,,,,,
A,Toure' E.,Atalanta,,,https://www.fantacalcio.it/ricerca?q=Toure' E.,,,,,,,,,,,,,,,,
A,Valencia D.,Salernitana,,,https://www.fantacalcio.it/ricerca?q=Valencia D.,,,,,,,,,,,,,,,,
A,Van Hooijdonk,Bologna,,,https://www.fantacalcio.it/ricerca?q=Van Hooijdonk,,,,,,,,,,,,,,,,
A,Vivaldo,Udinese,,,https://www.fantacalcio.it/ricerca?q=Vivaldo,,,,,,,,,,,,,,,,
A,Vlahovic,Juventus,,,https://www.fantacalcio.it/ricerca?q=Vlahovic,,,,,,,,,,,,,,,,
A,Yalcin,Genoa,,,https://www.fantacalcio.it/ricerca?q=Yalcin,,,,,,,,,,,,,,,,
A,Yildiz,Juventus,,,https://www.fantacalcio.it/ricerca?q=Yildiz,,,,,,,,,,,,,,,,
A,Zapata D.,Torino,,,https://www.fantacalcio.it/ricerca?q=Zapata D.,,,,,,,,,,,,,,,,
A,Zirkzee,Bologna,,,https://www.fantacalcio.it/ricerca?q=Zirkzee,,,,,,,,,,,,,,,,
